experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,source_multiplicity_family,holm_adjusted_p,holm_family_size
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,ALL,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,200,0.68,0.48,-0.2,86,50,10,54,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90"", ""MCR_seq200b/251"", ""MCR_seq200b/265"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/355"", ""MCR_seq200b/371"", ""MCR_seq200b/372"", ""MCR_seq200b/375"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/245""]",1.6163814566157175e-07,"[-0.27, -0.13]",case,primary,3.232762913231435e-07,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,ALL,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,200,0.68,0.41,-0.27,76,60,6,58,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/653"", ""MCR_seq200b/384"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/87"", ""DA_d2_seq100/90"", ""MCR_seq200b/257"", ""MCR_seq200b/265"", ""MCR_seq200b/271"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/288"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/358"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/419"", ""MCR_seq200b/424"", ""MCR_seq200b/436"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/18"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/42"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/237"", ""MCR_v2_seq100/245""]",2.72580319860688e-12,"[-0.34, -0.2]",case,primary,8.17740959582064e-12,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,ALL,safe_exact,ita_case_paired,blinded_model_panel_sensitivity_not_root,200,0.68,0.76,0.08,123,13,29,35,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646"", ""MCR_seq200b/319"", ""MCR_seq200b/327"", ""MCR_seq200b/338"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/23"", ""MCR_v1_seq100/5"", ""MCR_v2_seq100/210"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242"", ""MCR_seq200b/403"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/65""]",0.019520472782460274,"[0.015, 0.145]",case,primary,0.019520472782460274,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.6,-0.08,54,14,6,26,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/589""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.11531829833984375,"[-0.17, 0.0]",case,primary,0.34595489501953125,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.57,-0.11,52,16,5,27,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/645""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/177"", ""DA_d2_seq100/242"", ""DA_d2_seq100/87"", ""DA_d2_seq100/90""]",0.02660369873046875,"[-0.2, -0.03]",case,primary,0.106414794921875,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.53,-0.15,50,18,3,29,"[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90"", ""DA_d2_seq100/99""]",0.0014896392822265625,"[-0.23, -0.07]",case,primary,0.0074481964111328125,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.61,-0.07,54,14,7,25,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/140"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.18924713134765625,"[-0.16, 0.02]",case,primary,0.34595489501953125,5
E5,add_unrelated5_vs_base4,base4,add_unrelated5,typed_addition_5,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.6,-0.08,54,14,6,26,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/177"", ""DA_d2_seq100/242"", ""DA_d2_seq100/90""]",0.11531829833984375,"[-0.17, 0.01]",case,primary,0.34595489501953125,5
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.54,-0.14,51,17,3,29,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.0025768280029296875,"[-0.22, -0.06]",case,primary,0.005153656005859375,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.49,-0.19,46,22,3,29,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/15"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/87"", ""DA_d2_seq100/90""]",0.00015652179718017578,"[-0.28, -0.1]",case,primary,0.00046956539154052734,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,clinical_complete,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.68,0.73,0.05,61,7,12,20,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/769"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]",0.359283447265625,"[-0.04, 0.14]",case,primary,0.359283447265625,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.18,0.0,14,4,4,78,"[""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589""]",1.0,"[-0.06, 0.06]",case,primary,1.0,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.22,0.04,14,4,8,74,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/736"", ""DA_d2_seq100/15"", ""DA_d2_seq100/242"", ""DA_d2_seq100/87""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/645""]",0.3876953125,"[-0.03, 0.11]",case,primary,1.0,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.19,0.01,14,4,5,77,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/747""]",1.0,"[-0.05, 0.07]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.19,0.01,13,5,6,76,"[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/630"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]",1.0,"[-0.06, 0.08]",case,primary,1.0,5
E5,add_unrelated5_vs_base4,base4,add_unrelated5,typed_addition_5,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.21,0.03,14,4,7,75,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/15"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589""]",0.548828125,"[-0.03, 0.1]",case,primary,1.0,5
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.2,0.02,13,5,7,75,"[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/15"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/747""]",0.7744140625,"[-0.05, 0.09]",case,primary,0.800537109375,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.23,0.05,14,4,9,73,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/15"", ""DA_d2_seq100/29"", ""DA_d2_seq100/87""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589""]",0.266845703125,"[-0.02, 0.12]",case,primary,0.800537109375,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.18,0.13,-0.05,10,8,3,79,"[""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747""]",0.2265625,"[-0.12, 0.01]",case,primary,0.2265625,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.78,-0.08,75,11,3,11,"[""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/653"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.057373046875,"[-0.15, -0.01]",case,primary,0.2294921875,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.79,-0.07,77,9,2,12,"[""DA_d2_heldout100/367"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.0654296875,"[-0.13, -0.01]",case,primary,0.2294921875,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.72,-0.14,71,15,1,13,"[""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90"", ""DA_d2_seq100/99""]",0.000518798828125,"[-0.22, -0.07]",case,primary,0.002593994140625,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.8,-0.06,77,9,3,11,"[""DA_d2_heldout100/374"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.14599609375,"[-0.13, 0.0]",case,primary,0.2919921875,5
E5,add_unrelated5_vs_base4,base4,add_unrelated5,typed_addition_5,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.81,-0.05,78,8,3,11,"[""DA_d2_heldout100/367"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.2265625,"[-0.12, 0.01]",case,primary,0.2919921875,5
E5,nested_width6_vs_base4,base4,nested_width6,width_ladder_3,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.74,-0.12,74,12,0,14,[],"[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.00048828125,"[-0.19, -0.06]",case,primary,0.0009765625,3
E5,nested_width8_vs_base4,base4,nested_width8,width_ladder_3,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.72,-0.14,72,14,0,14,[],"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.0001220703125,"[-0.21, -0.08]",case,primary,0.0003662109375,3
E5,remove_non_gold3_vs_base4,base4,remove_non_gold3,pruning_secondary_1,DA,complete_or_compatible_partial,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.86,0.86,0.0,81,5,5,9,"[""DA_d2_heldout100/367"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602""]","[""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/769""]",1.0,"[-0.06, 0.06]",case,primary,1.0,1
E5,add_component5_vs_base4,base4,add_component5,typed_addition_5,DA,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.61,0.59,-0.02,51,10,8,31,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/646""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/582"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.8145294189453125,"[-0.1, 0.06]",case,primary,0.8145294189453125,5
E5,add_parent5_vs_base4,base4,add_parent5,typed_addition_5,DA,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.61,0.5,-0.11,45,16,5,34,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/645""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/373"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/242"", ""DA_d2_seq100/87"", ""DA_d2_seq100/90"", ""DA_d2_seq100/99""]",0.02660369873046875,"[-0.2, -0.02]",case,primary,0.106414794921875,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.61,0.5,-0.11,46,15,4,35,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90"", ""DA_d2_seq100/99""]",0.0192108154296875,"[-0.19, -0.03]",case,primary,0.0960540771484375,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,legacy_chain,ita_case_paired,blinded_model_panel_sensitivity_not_root,100,0.61,0.54,-0.07,46,15,8,31,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/103"", ""DA_d2_seq100/140"", ""DA_d2_seq100/177"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.21003961563110352,"[-0.16, 0.02]",case,primary,0.6301188468933105,5
