symptom_uuid,condition_snomed_id,likelihood_symptom_given_condition,likelihood_condition_given_symptom,strong_predictor
474171fc-a65c-11eb-8d02-1e003a340630,30664006,medium,low,
aac6ea51-3995-4693-a3b1-805b969bd28e,30664006,low,rare,
478d26a6-a65c-11eb-8d02-1e003a340630,30664006,medium,low,
478d1314-a65c-11eb-8d02-1e003a340630,30664006,medium,low,
d0056ee9-b765-462d-9270-3016ca2a2da7,30664006,medium,rare,
0ad14e4e-252e-11ec-832a-1e003a340631,30664006,medium,low,
474af916-a65c-11eb-8d02-1e003a340630,30664006,medium,rare,
93e31744-ec7d-451b-be61-b70c2bb1c3ca,30664006,low,low,
c4a66360-4e6e-41d4-930f-9a543a637b02,30664006,medium,low,
4746df52-a65c-11eb-8d02-1e003a340630,30664006,low,rare,
47172c6c-a65c-11eb-8d02-1e003a340630,30664006,low,zero,
1fd6e560-af36-11eb-8fc3-1e003a340631,30664006,high,low,
1399f8fd-2cb9-40ba-986f-4e9067438d30,30664006,medium,low,
9bdcfd39-63cc-4ca3-a142-0ef6f2717410,30664006,medium,low,
33a1379a-375c-11ec-b008-1e003a340631,30664006,medium,rare,
4737ee0c-a65c-11eb-8d02-1e003a340630,30664006,low,rare,
47701066-a65c-11eb-8d02-1e003a340630,30664006,medium,rare,
47838268-a65c-11eb-8d02-1e003a340630,30664006,low,rare,
473914a8-a65c-11eb-8d02-1e003a340630,30664006,high,low,
4740be10-a65c-11eb-8d02-1e003a340630,30664006,medium,low,
477cb5dc-a65c-11eb-8d02-1e003a340630,30664006,rare,rare,
477f1e26-a65c-11eb-8d02-1e003a340630,30664006,medium,rare,
477ad7da-a65c-11eb-8d02-1e003a340630,30664006,low,rare,
4ef78199-c43c-45bd-aa3f-1364cabc64a9,30664006,medium,low,
473f9e54-a65c-11eb-8d02-1e003a340630,30664006,low,rare,
b5c7de27-570a-44b2-9194-3ee64aae6e48,30664006,low,rare,
bd9466b8-0f0a-445d-b676-199e5f0e9f61,30664006,high,low,
a6fd22a2-b319-11eb-82fd-1e003a340631,721188000,low,rare,
477a608e-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
4759a308-a65c-11eb-8d02-1e003a340630,721188000,rare,rare,
909561f4-2dda-42f0-b18a-51fae4d4bdc3,721188000,medium,low,
479f1ab4-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
dd3b530c-7c56-49fc-b0e6-5553b0722abf,721188000,medium,low,
a703f348-b319-11eb-82fd-1e003a340631,721188000,low,rare,
332938a6-5dc9-468d-a039-1cf4605f02da,721188000,low,rare,
4720607a-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,721188000,low,rare,
b9412534-32ec-406e-be39-6d057486e301,721188000,high,low,
478a382e-a65c-11eb-8d02-1e003a340630,721188000,rare,rare,
479ef368-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
a6fb9b9e-b319-11eb-82fd-1e003a340631,721188000,low,rare,
479f41f6-a65c-11eb-8d02-1e003a340630,721188000,medium,rare,
479f0704-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
029cd606-7931-4190-a016-1cd8c1da3455,721188000,medium,low,
478e141c-a65c-11eb-8d02-1e003a340630,721188000,very_high,low,
a702ee08-b319-11eb-82fd-1e003a340631,721188000,low,rare,
478d7552-a65c-11eb-8d02-1e003a340630,721188000,very_high,low,
1fd4da4a-af36-11eb-8fc3-1e003a340631,721188000,high,low,
477ac39e-a65c-11eb-8d02-1e003a340630,721188000,high,rare,
eebdb808-148e-47b9-8cbc-6391f9fdd1e0,721188000,very_high,low,
47431318-a65c-11eb-8d02-1e003a340630,721188000,low,rare,
473f9e54-a65c-11eb-8d02-1e003a340630,61530001,medium,low,
4736971e-a65c-11eb-8d02-1e003a340630,61530001,high,low,
4739c8bc-a65c-11eb-8d02-1e003a340630,61530001,high,low,
476dd59e-a65c-11eb-8d02-1e003a340630,61530001,low,low,
47806e0c-a65c-11eb-8d02-1e003a340630,61530001,medium,low,
e84c7317-6cf6-476d-ad3d-95fc23594db2,61530001,high,high,
75b7dadb-5ec2-4791-802a-504f0ead6529,61530001,high,high,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,61530001,high,medium,
232c4739-9cba-45a4-aa00-0232d1a89727,61530001,low,low,
47431318-a65c-11eb-8d02-1e003a340630,61530001,low,low,
473a7cb2-a65c-11eb-8d02-1e003a340630,61530001,high,low,
477a608e-a65c-11eb-8d02-1e003a340630,61530001,low,low,
473a91ca-a65c-11eb-8d02-1e003a340630,61530001,high,low,
1fd28696-af36-11eb-8fc3-1e003a340631,302835009,medium,low,
7752ee6b-ec83-4468-8a01-5bfe01200f7b,302835009,low,low,
4737ee0c-a65c-11eb-8d02-1e003a340630,302835009,medium,low,
477ca16e-a65c-11eb-8d02-1e003a340630,302835009,high,medium,
4788acde-a65c-11eb-8d02-1e003a340630,302835009,medium,low,
47483014-a65c-11eb-8d02-1e003a340630,302835009,medium,low,
a703f348-b319-11eb-82fd-1e003a340631,302835009,medium,low,
475f3296-a65c-11eb-8d02-1e003a340630,302835009,low,low,
4759a308-a65c-11eb-8d02-1e003a340630,302835009,medium,medium,
4720607a-a65c-11eb-8d02-1e003a340630,302835009,medium,medium,
a6fd22a2-b319-11eb-82fd-1e003a340631,302835009,high,medium,
a702ee08-b319-11eb-82fd-1e003a340631,302835009,very_high,very_high,1
4722d3fa-a65c-11eb-8d02-1e003a340630,302835009,medium,medium,
473f9e54-a65c-11eb-8d02-1e003a340630,302835009,low,low,
1fd4679a-af36-11eb-8fc3-1e003a340631,302835009,low,low,
47220b14-a65c-11eb-8d02-1e003a340630,302835009,medium,medium,
4738b724-a65c-11eb-8d02-1e003a340630,302835009,medium,low,
478a382e-a65c-11eb-8d02-1e003a340630,302835009,medium,low,
477a608e-a65c-11eb-8d02-1e003a340630,302835009,high,medium,
1fd2c106-af36-11eb-8fc3-1e003a340631,302835009,medium,low,
475ee34a-a65c-11eb-8d02-1e003a340630,302835009,low,low,
a6fb9b9e-b319-11eb-82fd-1e003a340631,302835009,medium,medium,
3203bb98-28f0-4c5c-9c5b-adc989bf2f57,302835009,low,low,
474081d4-a65c-11eb-8d02-1e003a340630,302835009,high,low,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,302835009,very_high,medium,
47431318-a65c-11eb-8d02-1e003a340630,302835009,very_high,low,
4769e268-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
476a9582-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
4789addc-a65c-11eb-8d02-1e003a340630,36976004,medium,low,
4793bd72-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
475b7ca0-a65c-11eb-8d02-1e003a340630,36976004,medium,low,
47587b0e-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
47431318-a65c-11eb-8d02-1e003a340630,36976004,low,low,
4783f8c4-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
47618474-a65c-11eb-8d02-1e003a340630,36976004,medium,low,
a6fd18b6-b319-11eb-82fd-1e003a340631,36976004,medium,medium,
e17fde17-74c4-461c-86ee-6b0d6c17e99e,36976004,high,medium,
477d691e-a65c-11eb-8d02-1e003a340630,36976004,low,medium,
477c793c-a65c-11eb-8d02-1e003a340630,36976004,low,low,
f91c1a85-4aab-4068-ae8b-6746c8727ce8,36976004,medium,medium,
4762ae76-a65c-11eb-8d02-1e003a340630,36976004,medium,low,
4794aaa2-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
4718acf4-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
477c3b2a-a65c-11eb-8d02-1e003a340630,36976004,low,low,
47172c6c-a65c-11eb-8d02-1e003a340630,36976004,medium,medium,
4720607a-a65c-11eb-8d02-1e003a340630,36976004,low,low,
477a4cb6-a65c-11eb-8d02-1e003a340630,36976004,very_high,very_high,1
846baaec-fd2d-42c8-82a6-a175be6e83aa,36976004,high,very_high,1
473914a8-a65c-11eb-8d02-1e003a340630,36976004,medium,low,
0ad1cd88-252e-11ec-832a-1e003a340631,48723006,high,medium,
47587b0e-a65c-11eb-8d02-1e003a340630,48723006,low,low,
47801f1a-a65c-11eb-8d02-1e003a340630,48723006,very_high,high,
a6ffd916-b319-11eb-82fd-1e003a340631,48723006,very_high,high,
0ad1cc20-252e-11ec-832a-1e003a340631,48723006,high,medium,
34410a3c-b416-11eb-8c69-1e003a340631,48723006,low,low,
d0056ee9-b765-462d-9270-3016ca2a2da7,48723006,high,medium,
e23bfa12-bde8-44a6-a51b-d4fc2a1a80be,48723006,rare,rare,
4720607a-a65c-11eb-8d02-1e003a340630,48723006,low,low,
477f1e26-a65c-11eb-8d02-1e003a340630,48723006,very_high,high,
0ad1cf22-252e-11ec-832a-1e003a340631,48723006,high,medium,
e2f28fdc-d456-11eb-a77f-1e003a340630,48723006,very_high,high,
0ad15cea-252e-11ec-832a-1e003a340631,237602007,very_high,very_high,1
0ad1cc20-252e-11ec-832a-1e003a340631,237602007,low,low,
4728ddae-a65c-11eb-8d02-1e003a340630,237602007,low,medium,
0ad1770c-252e-11ec-832a-1e003a340631,237602007,high,medium,
2bc7e0f5-e3b9-4152-917b-6505673f3215,237602007,very_high,high,
473af778-a65c-11eb-8d02-1e003a340630,237602007,high,medium,
7b8abebf-8a32-4615-b865-f7c2e23b8e51,237602007,very_high,high,
4746df52-a65c-11eb-8d02-1e003a340630,237602007,low,low,
ecd60c09-6b99-4a7c-aaf0-384a6b829a4a,237602007,very_high,high,
0ad16a82-252e-11ec-832a-1e003a340631,237602007,high,medium,
475b7ca0-a65c-11eb-8d02-1e003a340630,237602007,low,low,
a702ee08-b319-11eb-82fd-1e003a340631,237602007,very_high,high,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,237602007,very_high,high,
473914a8-a65c-11eb-8d02-1e003a340630,237602007,low,low,
473aa656-a65c-11eb-8d02-1e003a340630,237602007,high,high,
476c72c6-a65c-11eb-8d02-1e003a340630,398760006,medium,rare,
ebe18277-fe0f-4698-9f3b-b98bb6380b54,398760006,very_high,high,0
dc2b3db3-c378-4c8a-a1bd-6e20407977c1,398760006,very_high,very_high,1
4772af74-a65c-11eb-8d02-1e003a340630,398760006,medium,low,
47451cc3-4476-4ea8-8360-c4d771157d53,398760006,very_high,high,0
4737ee0c-a65c-11eb-8d02-1e003a340630,398760006,rare,rare,
d2ecee00-1c63-448b-a162-d0e4abb16ebd,398760006,very_high,high,
47483014-a65c-11eb-8d02-1e003a340630,398760006,rare,rare,
34410a3c-b416-11eb-8c69-1e003a340631,398760006,high,medium,
845be725-7782-434d-b120-8c9ff0cce9f7,398760006,high,medium,
473569ac-a65c-11eb-8d02-1e003a340630,398760006,low,zero,
47826efa-a65c-11eb-8d02-1e003a340630,398760006,low,rare,
474755e0-a65c-11eb-8d02-1e003a340630,398760006,rare,rare,
4720607a-a65c-11eb-8d02-1e003a340630,398760006,medium,low,
43402555-90bf-4e3f-8ce9-a8b8fba05061,398760006,very_high,high,
7334a08b-b68f-4b9b-840d-4b7eed7a3561,398760006,high,high,
4740be10-a65c-11eb-8d02-1e003a340630,46090001,medium,low,
3d7090bf-f5cd-4cca-8f0f-3c9ece17e8f6,46090001,medium,zero,
7f6f40f9-258e-4a7e-8c3d-c23dfed85d6f,46090001,medium,low,
26b87513-6a20-43c7-bdb9-fb44f94f97e0,46090001,high,medium,
4785aaac-a65c-11eb-8d02-1e003a340630,46090001,low,low,
8bb2f33b-7200-4d20-bc79-d8bd5d34d581,46090001,high,medium,
b87e7437-1305-4973-b7f7-7b07f51fb80e,46090001,medium,zero,
34411bda-b416-11eb-8c69-1e003a340631,46090001,medium,low,
47991452-a65c-11eb-8d02-1e003a340630,46090001,low,low,
34410c44-b416-11eb-8c69-1e003a340631,46090001,low,zero,
c1757977-d074-4f30-8388-53927895c934,46090001,high,high,
085342aa-b4dd-493b-aa84-c674a2ffbd61,46090001,high,high,
46c3133a-5999-4de9-92be-c4a0202dd665,46090001,very_high,high,
d2eb2419-5a87-4c64-a314-0cef0cd692a9,46090001,very_high,very_high,1
ca2456d3-83ab-481d-b2c9-39211de2363d,46090001,very_high,very_high,1
dd3b530c-7c56-49fc-b0e6-5553b0722abf,46090001,low,low,
4741d502-a65c-11eb-8d02-1e003a340630,46090001,very_high,high,
4798d906-a65c-11eb-8d02-1e003a340630,46090001,low,low,
47829650-a65c-11eb-8d02-1e003a340630,46090001,very_high,low,
c754403f-e48f-42e7-9ae1-16e2ed70ee3e,46090001,high,high,
479875ba-a65c-11eb-8d02-1e003a340630,46090001,low,low,
b63cf053-5fa0-46f0-a13f-0ebd68d14064,444158007,high,medium,
1fd61608-af36-11eb-8fc3-1e003a340631,444158007,high,high,
2a080519-8a6d-46ba-9377-5d7e0067118d,444158007,high,high,0
477a254c-a65c-11eb-8d02-1e003a340630,444158007,medium,low,
4794beb6-a65c-11eb-8d02-1e003a340630,444158007,very_high,high,
474dfc7e-a65c-11eb-8d02-1e003a340630,444158007,high,high,
57485645-d468-4986-85ce-7761c2e171ac,444158007,high,medium,0
6df5cbb3-c4a8-4a62-bea6-26229540be1d,444158007,high,low,
474d5e90-a65c-11eb-8d02-1e003a340630,444158007,high,low,
474e1060-a65c-11eb-8d02-1e003a340630,444158007,high,medium,
474e4b52-a65c-11eb-8d02-1e003a340630,444158007,high,medium,
474de8c4-a65c-11eb-8d02-1e003a340630,444158007,very_high,high,
cc578ad9-37d1-412d-b24f-35d876de912f,444158007,medium,medium,
474e37ac-a65c-11eb-8d02-1e003a340630,444158007,medium,low,
474e2410-a65c-11eb-8d02-1e003a340630,444158007,high,medium,
47283cc8-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
472772de-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
4728b41e-a65c-11eb-8d02-1e003a340630,69195002,high,medium,
f91c1a85-4aab-4068-ae8b-6746c8727ce8,69195002,medium,medium,
4764b3d8-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
47618474-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
476a9582-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
4769e268-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
4765de3e-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
472734b8-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
474224b2-a65c-11eb-8d02-1e003a340630,69195002,very_high,high,
47681834-a65c-11eb-8d02-1e003a340630,69195002,medium,high,
472850f0-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
4742d646-a65c-11eb-8d02-1e003a340630,69195002,very_high,high,
a701930a-b319-11eb-82fd-1e003a340631,69195002,medium,medium,
477c3b2a-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
472878c8-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
47701066-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
476311ae-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
479f7d60-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
4727af38-a65c-11eb-8d02-1e003a340630,69195002,high,medium,
476428e6-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
4742aed2-a65c-11eb-8d02-1e003a340630,69195002,high,high,
4742389e-a65c-11eb-8d02-1e003a340630,69195002,high,high,
4783f8c4-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
47428736-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
4728a050-a65c-11eb-8d02-1e003a340630,69195002,medium,low,
476907e4-a65c-11eb-8d02-1e003a340630,69195002,high,high,
4762ae76-a65c-11eb-8d02-1e003a340630,69195002,medium,medium,
477c3b2a-a65c-11eb-8d02-1e003a340630,68675004,medium,medium,
4727eb74-a65c-11eb-8d02-1e003a340630,68675004,very_high,very_high,1
4727ffd8-a65c-11eb-8d02-1e003a340630,68675004,high,high,
474b47f4-a65c-11eb-8d02-1e003a340630,68675004,medium,low,
472878c8-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
4728b41e-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
4769e268-a65c-11eb-8d02-1e003a340630,68675004,medium,medium,
472828a0-a65c-11eb-8d02-1e003a340630,68675004,high,high,
472734b8-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
47283cc8-a65c-11eb-8d02-1e003a340630,68675004,medium,low,
472772de-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
4728a050-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,68675004,high,medium,
47701066-a65c-11eb-8d02-1e003a340630,68675004,low,medium,
4727af38-a65c-11eb-8d02-1e003a340630,68675004,very_high,high,
4727d756-a65c-11eb-8d02-1e003a340630,68675004,high,high,
a6fe17de-b319-11eb-82fd-1e003a340631,68675004,medium,medium,
476a9582-a65c-11eb-8d02-1e003a340630,68675004,medium,medium,
f91c1a85-4aab-4068-ae8b-6746c8727ce8,68675004,medium,medium,
d328fbc6-b543-4290-b4cc-9df8a7a472c5,26538006,medium,low,
47a2a760-a65c-11eb-8d02-1e003a340630,26538006,low,low,
47701066-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
4727c36a-a65c-11eb-8d02-1e003a340630,26538006,very_high,very_high,1
472772de-a65c-11eb-8d02-1e003a340630,26538006,high,high,
4751fe78-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
4755dafc-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
4726f7fa-a65c-11eb-8d02-1e003a340630,26538006,high,high,
474b47f4-a65c-11eb-8d02-1e003a340630,26538006,medium,high,
4771c33e-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
472734b8-a65c-11eb-8d02-1e003a340630,26538006,high,high,
a7019ae4-b319-11eb-82fd-1e003a340631,26538006,medium,medium,
4728a050-a65c-11eb-8d02-1e003a340630,26538006,high,high,
476a9582-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
477c4fe8-a65c-11eb-8d02-1e003a340630,26538006,low,low,
47717488-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
479f7d60-a65c-11eb-8d02-1e003a340630,26538006,low,low,
477c3b2a-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
a6fe17de-b319-11eb-82fd-1e003a340631,26538006,medium,medium,
1fd52554-af36-11eb-8fc3-1e003a340631,26538006,medium,medium,
4727eb74-a65c-11eb-8d02-1e003a340630,26538006,high,very_high,1
4727d756-a65c-11eb-8d02-1e003a340630,26538006,high,high,
47283cc8-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
e2f2a94a-d456-11eb-a77f-1e003a340630,26538006,very_high,very_high,1
4728b41e-a65c-11eb-8d02-1e003a340630,26538006,high,high,
4754da94-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
e2f22768-d456-11eb-a77f-1e003a340630,26538006,medium,low,
4727ffd8-a65c-11eb-8d02-1e003a340630,26538006,high,very_high,1
4e122db4-c41e-4a5c-843f-9a939071e791,26538006,medium,medium,
4769e268-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
477a4cb6-a65c-11eb-8d02-1e003a340630,26538006,rare,rare,
1fd426c2-af36-11eb-8fc3-1e003a340631,26538006,medium,low,
4771881a-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
472878c8-a65c-11eb-8d02-1e003a340630,26538006,high,high,
477160ba-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
4771afb6-a65c-11eb-8d02-1e003a340630,26538006,medium,low,
4752ec02-a65c-11eb-8d02-1e003a340630,26538006,medium,medium,
472828a0-a65c-11eb-8d02-1e003a340630,26538006,high,high,
0ad18d00-252e-11ec-832a-1e003a340631,34571000,medium,medium,
475b68f0-a65c-11eb-8d02-1e003a340630,34571000,low,low,
47472e8a-a65c-11eb-8d02-1e003a340630,34571000,low,high,
477ad7da-a65c-11eb-8d02-1e003a340630,34571000,medium,high,
4746df52-a65c-11eb-8d02-1e003a340630,34571000,very_high,very_high,1
a6fd6370-b319-11eb-82fd-1e003a340631,34571000,medium,very_high,1
33a1379a-375c-11ec-b008-1e003a340631,34571000,high,high,
e2f21502-d456-11eb-a77f-1e003a340630,34571000,high,high,
474af916-a65c-11eb-8d02-1e003a340630,34571000,medium,medium,
474b2076-a65c-11eb-8d02-1e003a340630,34571000,high,medium,
477f1e26-a65c-11eb-8d02-1e003a340630,237662005,high,low,
e2f21502-d456-11eb-a77f-1e003a340630,237662005,medium,low,
472772de-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
474b970e-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
d0056ee9-b765-462d-9270-3016ca2a2da7,237662005,high,medium,
a69d6183-4457-4637-8f30-b7ef244cec5c,237662005,medium,low,
4772af74-a65c-11eb-8d02-1e003a340630,237662005,low,rare,
8f669a1a-b97c-11eb-8741-1e003a340631,237662005,low,rare,
473914a8-a65c-11eb-8d02-1e003a340630,237662005,medium,low,
472878c8-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
7be82451-234a-44c4-8fbb-77d4cab174ae,237662005,medium,low,
474b47f4-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
474cd38a-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
47734f9c-a65c-11eb-8d02-1e003a340630,237662005,low,rare,
a6fd6370-b319-11eb-82fd-1e003a340631,237662005,very_high,medium,
a6ff60e4-b319-11eb-82fd-1e003a340631,237662005,high,low,
33a1379a-375c-11ec-b008-1e003a340631,237662005,medium,low,
477ad7da-a65c-11eb-8d02-1e003a340630,237662005,very_high,low,
4726f7fa-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
4720607a-a65c-11eb-8d02-1e003a340630,237662005,medium,rare,
9bdcfd39-63cc-4ca3-a142-0ef6f2717410,237662005,medium,high,
474af916-a65c-11eb-8d02-1e003a340630,237662005,very_high,low,
0ad1cc20-252e-11ec-832a-1e003a340631,237662005,high,medium,
4746df52-a65c-11eb-8d02-1e003a340630,237662005,medium,low,
a6febbc6-b319-11eb-82fd-1e003a340631,58756001,high,low,
477a254c-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
4780e42c-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
477ece80-a65c-11eb-8d02-1e003a340630,58756001,high,low,
fe6a73b5-ef84-41f0-bf20-2e260c9e164f,58756001,high,low,
a700ced4-b319-11eb-82fd-1e003a340631,58756001,high,low,
1fd54214-af36-11eb-8fc3-1e003a340631,58756001,medium,rare,
47787314-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
a70207c2-b319-11eb-82fd-1e003a340631,58756001,high,low,
a7034524-b319-11eb-82fd-1e003a340631,58756001,high,low,
477c793c-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
478647d2-a65c-11eb-8d02-1e003a340630,58756001,medium,rare,
47856fba-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
a6fe31b0-b319-11eb-82fd-1e003a340631,58756001,high,low,
477c2716-a65c-11eb-8d02-1e003a340630,58756001,high,low,
e2f2d8e8-d456-11eb-a77f-1e003a340630,58756001,high,medium,
475fbd2e-a65c-11eb-8d02-1e003a340630,58756001,high,low,
a702aa24-b319-11eb-82fd-1e003a340631,58756001,high,low,
477da4b0-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
a6ff3e66-b319-11eb-82fd-1e003a340631,58756001,high,rare,
47587b0e-a65c-11eb-8d02-1e003a340630,58756001,low,rare,
8f6688fe-b97c-11eb-8741-1e003a340631,58756001,high,low,
478233fe-a65c-11eb-8d02-1e003a340630,58756001,high,medium,
a701a8f4-b319-11eb-82fd-1e003a340631,58756001,high,rare,
47880e78-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
0b3c2c8b-0949-4cf9-a4a2-34fbe9629a90,58756001,high,low,
478a8702-a65c-11eb-8d02-1e003a340630,58756001,very_high,very_high,1
a6fd0498-b319-11eb-82fd-1e003a340631,58756001,high,low,
a7040bee-b319-11eb-82fd-1e003a340631,58756001,very_high,very_high,1
473914a8-a65c-11eb-8d02-1e003a340630,58756001,high,zero,
4784d1ae-a65c-11eb-8d02-1e003a340630,58756001,high,rare,
a6fdfe34-b319-11eb-82fd-1e003a340631,58756001,high,low,
47318cce-a65c-11eb-8d02-1e003a340630,2576002,very_high,low,
47322b3e-a65c-11eb-8d02-1e003a340630,2576002,high,low,
4f120ef3-d8b3-40eb-8fbb-f040a18b7a56,2576002,very_high,medium,
4772af74-a65c-11eb-8d02-1e003a340630,2576002,medium,low,
e2f231fe-d456-11eb-a77f-1e003a340630,2576002,medium,low,
476c72c6-a65c-11eb-8d02-1e003a340630,2576002,medium,low,
e2f23794-d456-11eb-a77f-1e003a340630,2576002,low,low,
47a50abe-a65c-11eb-8d02-1e003a340630,2576002,high,medium,
476dd59e-a65c-11eb-8d02-1e003a340630,2576002,low,rare,
47860ccc-a65c-11eb-8d02-1e003a340630,2576002,low,rare,
e2f2d154-d456-11eb-a77f-1e003a340630,2576002,very_high,low,
b99fec4c-5f75-410a-8e1f-d375db498ee8,2576002,high,low,
47826efa-a65c-11eb-8d02-1e003a340630,2576002,medium,low,
4732f104-a65c-11eb-8d02-1e003a340630,2576002,medium,rare,
4732dd0e-a65c-11eb-8d02-1e003a340630,2576002,high,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,715192004,high,low,
476efd70-a65c-11eb-8d02-1e003a340630,715192004,high,low,
4739c8bc-a65c-11eb-8d02-1e003a340630,715192004,low,zero,
4723ee52-a65c-11eb-8d02-1e003a340630,715192004,high,low,
c71103d0-36d3-44a9-8dba-ff583ab4f3a5,715192004,very_high,very_high,1
8c306d63-f632-4764-a4f7-4d05f1903e61,715192004,medium,low,
478972cc-a65c-11eb-8d02-1e003a340630,715192004,medium,low,
47888560-a65c-11eb-8d02-1e003a340630,715192004,high,low,
c4bd049d-37a4-4ddf-b01f-bbdfb831fc58,715192004,very_high,medium,
471fb152-a65c-11eb-8d02-1e003a340630,715192004,high,low,
0df7bca1-8387-4d79-ab04-0a1da909781c,715192004,very_high,medium,
47a7e612-a65c-11eb-8d02-1e003a340630,715192004,very_high,rare,
