dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
mcr,mcr_200b,389,Fusarium pneumonia,,,s2_miss,0,False,False,False,52,5,invasive aspergillosis,s2_miss,0,False,False,False,20,5,invasive aspergillosis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Invasive Aspergillosis"", ""Granulomatosis with Polyangiitis (GPA)""]","[""Invasive Aspergillosis"", ""Granulomatosis with Polyangiitis (GPA)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,390,Intraductal carcinoma,,,s2_miss,0,False,False,False,45,5,Mucoepidermoid carcinoma,s2_miss,0,False,False,False,18,5,Mucoepidermoid carcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Salivary Duct Carcinoma"", ""Pleomorphic Adenoma""]","[""Salivary Duct Carcinoma"", ""Pleomorphic Adenoma""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,391,foreign body granuloma,,,s2_miss,0,False,False,False,45,5,Cholesteatoma,s2_miss,0,False,False,False,16,5,Cholesteatoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Middle Ear Adenocarcinoma"", ""Aggressive Middle Ear Cholesteatoma""]","[""Middle Ear Adenocarcinoma"", ""Aggressive Middle Ear Cholesteatoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,392,Pial arteriovenous fistula,,,s2_miss,0,False,False,False,49,5,Arteriovenous malformation,s2_miss,0,False,False,False,17,5,Arteriovenous malformation,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Arterial Ischemic Stroke (AIS)"", ""Hemiconvulsive-Hemiplegic Syndrome""]","[""Arterial Ischemic Stroke (AIS)"", ""Hemiconvulsive-Hemiplegic Syndrome""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,393,mucormycosis,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,53,5,Phycomycosis,s2_miss,0,False,False,False,20,5,Phycomycosis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Gastrointestinal fungal infection"", ""Gastric phytobezoars or other gastric foreign bodies""]","[""Gastrointestinal fungal infection"", ""Gastric phytobezoars or other gastric foreign bodies""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,394,Isolated ACTH deficiency,,,s2_miss,0,False,False,False,51,5,SIADH due to malignancy,s2_miss,0,False,False,False,18,5,SIADH due to malignancy,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH)"", ""Paraneoplastic Syndrome""]","[""Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH)"", ""Paraneoplastic Syndrome""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,395,Kummell disease,base_win_rank,,s3_hit_s4_miss,0,True,True,False,49,5,Vertebral osteonecrosis,ok,1,True,True,True,19,5,Kummell disease,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Osteoporotic Vertebral Compression Fractures"", ""Vertebral Osteonecrosis""]","[""Osteoporotic Vertebral Compression Fractures"", ""Vertebral Osteonecrosis""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,396,rheumatoid arthritis,,,ok,1,True,True,True,50,5,Rheumatoid Arthritis,ok,1,True,True,True,18,5,Rheumatoid Arthritis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Rheumatoid Arthritis"", ""Tendinosis/Tendinitis""]","[""Rheumatoid Arthritis"", ""Tendinosis/Tendinitis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,397,Cancer associated microangiopathic hemolytic anemia,e7_win_recall,,s3_hit_s4_miss,1,True,True,False,52,5,Thrombotic microangiopathy associated with cancer,s2_miss,0,False,False,False,17,5,Disseminated intravascular coagulation,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Atypical Hemolytic Uremic Syndrome (aHUS)""]","[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Atypical Hemolytic Uremic Syndrome (aHUS)""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,399,FournierGangrene,,,s2_miss,0,False,False,False,51,5,Neonatal testicular torsion,s2_miss,0,False,False,False,18,5,Scrotal abscess,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Neonatal testicular torsion"", ""Scrotal abscess""]","[""Neonatal testicular torsion"", ""Scrotal abscess""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,401,Chronic invasive fungal rhinosinusitis,,,s2_miss,0,False,False,False,55,5,Sinonasal lymphoma,s2_miss,0,False,False,False,20,5,Nasal natural killer/T-cell lymphoma,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Malignant Neoplasm of the Sinus with Orbital Extension"", ""Chronic Fibrosing Inflammation of the Sinus with Orbital Extension""]","[""Malignant Neoplasm of the Sinus with Orbital Extension"", ""Chronic Fibrosing Inflammation of the Sinus with Orbital Extension""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,402,Primary pleuropulmonary synovial sarcoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,49,5,Non-small cell lung cancer,s2_hit_s3_drop,0,True,False,False,20,5,Non-small cell lung cancer,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Malignant Pleural Effusion"", ""Lymphoma""]","[""Malignant Pleural Effusion"", ""Lymphoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,403,Primary angiitis of the central nervous system,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,48,5,Cardioembolic stroke,s2_miss,0,False,False,False,18,5,Cardioembolic stroke,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Cardioembolic Stroke"", ""Atherosclerotic-Thrombotic Stroke""]","[""Cardioembolic Stroke"", ""Atherosclerotic-Thrombotic Stroke""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,405,Synovial sarcoma,,,s2_miss,0,False,False,False,57,5,Budd-Chiari syndrome,s2_miss,0,False,False,False,20,5,Tumor thrombus,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Budd-Chiari syndrome due to hepatic vein thrombosis"", ""Cardiac angiosarcoma with hepatic vein thrombosis and tumor thrombus""]","[""Budd-Chiari syndrome due to hepatic vein thrombosis"", ""Cardiac angiosarcoma with hepatic vein thrombosis and tumor thrombus""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,406,Sturge-Weber syndrome,,,ok,1,True,True,True,48,5,Sturge-Weber syndrome,ok,1,True,True,True,17,5,Sturge-Weber syndrome,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Sturge-Weber syndrome"", ""Glaucoma""]","[""Sturge-Weber syndrome"", ""Glaucoma""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,407,Adrenal myelolipoma,,,ok,1,True,True,True,52,5,Adrenal myelolipoma,ok,1,True,True,True,16,5,Myelolipoma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Adrenal myelolipoma"", ""Retroperitoneal liposarcoma""]","[""Adrenal myelolipoma"", ""Retroperitoneal liposarcoma""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,408,sebaceous carcinoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,43,5,Primary clear-cell adenocarcinoma of the penis,s2_hit_s3_drop,0,True,False,False,15,5,Primary clear-cell carcinoma of the penis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Primary Clear-Cell Squamous Cell Carcinoma of the Penis"", ""Metastatic Clear-Cell Carcinoma to the Penis""]","[""Primary Clear-Cell Squamous Cell Carcinoma of the Penis"", ""Metastatic Clear-Cell Carcinoma to the Penis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,409,Chronic necrotizing pancreatitis,,,s2_miss,0,False,False,False,49,5,Pseudochylothorax,s2_miss,0,False,False,False,19,5,Pancreaticopleural fistula,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Pancreaticopleural fistula"", ""Exudative pleural effusion due to pancreatitis""]","[""Pancreaticopleural fistula"", ""Exudative pleural effusion due to pancreatitis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,410,Intraductal papillary neoplasm of the bile duct,,,ok,1,True,True,True,48,5,Intraductal papillary neoplasm of the bile duct,ok,1,True,True,True,20,5,Intraductal papillary neoplasm of the bile duct,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Intraductal Papillary Neoplasm of the Bile Duct (IPNB)"", ""Mucinous Cystic Neoplasm of the Liver""]","[""Intraductal Papillary Neoplasm of the Bile Duct (IPNB)"", ""Mucinous Cystic Neoplasm of the Liver""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,411,PlexiformSchwannoma,,,s3_hit_s4_miss,1,True,True,False,51,5,plexiform schwannoma,s4_hit_judge_miss,0,True,True,True,19,5,schwannoma,1,supervisor_miss_but_scored_ok,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Plexiform Schwannoma"", ""Glomus Tumor""]","[""Plexiform Schwannoma"", ""Glomus Tumor""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,412,External cervical resorption,e7_win_rank,,ok,1,True,True,True,54,5,External Cervical Resorption,ok,1,True,True,True,17,5,External Cervical Resorption,0,supervisor_hit_judge_miss,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Asymptomatic Irreversible Pulpitis with Normal Apical Tissues"", ""External Cervical Resorption""]","[""Asymptomatic Irreversible Pulpitis with Normal Apical Tissues"", ""External Cervical Resorption""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,413,schwannoma,,,s2_miss,0,False,False,False,50,5,Esthesioneuroblastoma,s2_miss,0,False,False,False,17,5,Esthesioneuroblastoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Inverted Papilloma"", ""Mucocoele""]","[""Inverted Papilloma"", ""Mucocoele""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,414,Primary spontaneous pneumothorax,,,s2_miss,0,False,False,False,49,5,Precordial catch syndrome,s2_miss,0,False,False,False,15,5,Precordial catch syndrome,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Mitral Valve Prolapse"", ""Costochondritis""]","[""Mitral Valve Prolapse"", ""Costochondritis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,415,Schwannoma,,,s2_miss,0,False,False,False,49,5,Metastatic papillary thyroid carcinoma,s2_miss,0,False,False,False,15,5,Metastatic papillary thyroid carcinoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Metastatic thyroid carcinoma"", ""Primary high-grade glioma""]","[""Metastatic thyroid carcinoma"", ""Primary high-grade glioma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,416,Schistosomiasis,,,ok,1,True,True,True,49,5,Schistosomiasis,s3_hit_s4_miss,0,True,True,False,18,5,Eosinophilic meningomyelitis,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Spinal cord infection (e.g., parasitic infection)"", ""Intramedullary spinal cord tumor (e.g., lymphoma)""]","[""Spinal cord infection (e.g., parasitic infection)"", ""Intramedullary spinal cord tumor (e.g., lymphoma)""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,418,Sarcoidosis,,,ok,1,True,True,True,52,5,Cardiac sarcoidosis,s4_hit_judge_miss,0,True,True,True,17,5,Cardiac sarcoidosis,1,supervisor_ok,True,True,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Cardiac Sarcoidosis"", ""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)""]","[""Cardiac Sarcoidosis"", ""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,419,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,,,s2_miss,0,False,False,False,53,5,Lymphoma with splenic involvement,s2_miss,0,False,False,False,19,5,Angiosarcoma of the spleen,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Splenic Hamartoma"", ""Lymphoma""]","[""Splenic Hamartoma"", ""Lymphoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,420,Osteochondroma,,,s2_miss,0,False,False,False,49,5,Calcaneal spur,s2_hit_s3_drop,0,True,False,False,19,5,Osteoid osteoma of the calcaneus,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Calcaneus secundarius"", ""Haglund's deformity""]","[""Calcaneus secundarius"", ""Haglund's deformity""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,423,schwannoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,48,5,Liposarcoma,s2_hit_s3_drop,0,True,False,False,18,5,Liposarcoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Soft tissue sarcoma"", ""Lymphoma""]","[""Soft tissue sarcoma"", ""Lymphoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,424,Nonbacterial thrombotic endocarditis,all_miss_but_recalled,,s2_miss,0,False,False,False,50,5,Systemic Lupus Erythematosus,s2_miss,0,False,True,False,17,5,Systemic Lupus Erythematosus,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Nonbacterial thrombotic endocarditis (NBTE)"", ""Antiphospholipid syndrome (APS)""]","[""Nonbacterial thrombotic endocarditis (NBTE)"", ""Antiphospholipid syndrome (APS)""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,426,cystoid macular oedema,,,s2_miss,1,False,False,False,49,5,Cystoid Macular Edema,s2_miss,1,False,False,False,19,5,Cystoid Macular Edema,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Cystoid Macular Edema"", ""Diabetic Macular Edema""]","[""Cystoid Macular Edema"", ""Diabetic Macular Edema""]",1,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,428,Hairy cell leukemia,,,s2_miss,0,False,False,False,57,5,Evans Syndrome,s2_miss,0,False,False,False,18,5,Myelodysplastic Syndrome,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Felty's Syndrome"", ""Systemic Lupus Erythematosus (SLE)""]","[""Felty's Syndrome"", ""Systemic Lupus Erythematosus (SLE)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,430,Atrial tachycardia,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,39,5,Vein of Marshall Epicardial Tachycardia,s3_hit_s4_miss,0,True,True,False,16,5,Vein of Marshall Epicardial Tachycardia,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Mitral Isthmus Dependent Flutter"", ""Atrial Fibrillation with Epicardial Pathway""]","[""Mitral Isthmus Dependent Flutter"", ""Atrial Fibrillation with Epicardial Pathway""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,431,congenital cytomegalovirus infection,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,52,5,Porencephaly,s3_hit_s4_miss,0,True,True,False,18,5,Porencephaly,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Porencephaly"", ""Schizencephaly""]","[""Porencephaly"", ""Schizencephaly""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,432,Rapidly involuting congenital hemangioma,,,ok,1,True,True,True,46,5,Rapidly involuting congenital hemangioma,ok,1,True,True,True,17,5,Rapidly involuting congenital hemangioma,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Rapidly Involuting Congenital Hemangioma (RICH)"", ""Smooth Muscle Hamartoma""]","[""Rapidly Involuting Congenital Hemangioma (RICH)"", ""Smooth Muscle Hamartoma""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,434,multifocal diverticulitis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,52,5,Colorectal cancer,s3_hit_s4_miss,0,True,True,False,19,5,Colorectal cancer,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Inflammatory Bowel Disease (IBD)"", ""Colorectal Cancer""]","[""Inflammatory Bowel Disease (IBD)"", ""Colorectal Cancer""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,435,cryptococcoma,,,s2_miss,0,False,False,False,51,5,Metastatic brain tumor,s2_miss,0,False,False,False,16,5,Metastatic brain tumor,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Metastatic brain tumor"", ""Primary brain tumor""]","[""Metastatic brain tumor"", ""Primary brain tumor""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,436,Renal artery aneurysm,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,47,5,Spontaneous renal hemorrhage,s3_hit_s4_miss,0,True,True,False,16,5,Spontaneous renal hemorrhage,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Spontaneous renal hemorrhage"", ""Retroperitoneal hemorrhage due to renovascular cause""]","[""Spontaneous renal hemorrhage"", ""Retroperitoneal hemorrhage due to renovascular cause""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,437,Hepatopulmonary syndrome,,,s2_miss,0,False,False,False,51,5,Severe prosthesis-patient mismatch,s2_miss,0,False,False,False,20,5,Prosthesis-patient mismatch,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Heart Failure with Preserved Ejection Fraction (HFpEF)"", ""Prosthetic Valve Dysfunction due to Patient-Prosthesis Mismatch""]","[""Heart Failure with Preserved Ejection Fraction (HFpEF)"", ""Prosthetic Valve Dysfunction due to Patient-Prosthesis Mismatch""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,438,chemotherapy induced sclerosing cholangitis,,,s2_miss,1,False,False,False,46,5,Sclerosing cholangitis due to paclitaxel,s2_miss,1,False,False,False,17,5,Sclerosing cholangitis due to paclitaxel,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Chemotherapy-induced sclerosing cholangitis"", ""Drug-induced liver injury (paclitaxel and bevacizumab associated)""]","[""Chemotherapy-induced sclerosing cholangitis"", ""Drug-induced liver injury (paclitaxel and bevacizumab associated)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,441,Dengue encephalitis,,,ok,1,True,True,True,51,5,Dengue encephalitis,ok,1,True,True,True,21,5,Dengue encephalitis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Dengue Encephalitis"", ""Dengue Hemorrhagic Fever with Neurological Complications""]","[""Dengue Encephalitis"", ""Dengue Hemorrhagic Fever with Neurological Complications""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,442,Topical corticosteroid withdrawal,,,s2_miss,0,False,False,False,50,5,Steroid-induced rosacea-like dermatitis,s2_miss,0,False,False,False,17,5,Steroid-induced rosacea,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Perioral Dermatitis"", ""Topical Steroid Withdrawal""]","[""Perioral Dermatitis"", ""Topical Steroid Withdrawal""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,443,Thymoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,47,5,Non-Hodgkin lymphoma,s2_hit_s3_drop,0,True,False,False,18,5,Non-Hodgkin lymphoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Metastatic lymph node"", ""Malignant lymphoma""]","[""Metastatic lymph node"", ""Malignant lymphoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,444,Langerhans cell histiocytosis,,,ok,1,True,True,True,47,5,Langerhans cell histiocytosis,ok,1,True,True,True,19,5,Langerhans cell histiocytosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Langerhans cell histiocytosis"", ""Infectious or inflammatory condition""]","[""Langerhans cell histiocytosis"", ""Infectious or inflammatory condition""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,445,Actinomycosis,,,s2_miss,0,False,False,False,49,5,Chronic invasive fungal sinusitis,s2_miss,0,False,False,False,18,5,Acute invasive fungal sinusitis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Invasive Fungal Sinusitis"", ""Chronic Rhinosinusitis""]","[""Invasive Fungal Sinusitis"", ""Chronic Rhinosinusitis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,448,thrombotic thrombocytopenic purpura,,,ok,1,True,True,True,59,5,Thrombotic Thrombocytopenic Purpura,ok,1,True,True,True,18,5,Thrombotic Thrombocytopenic Purpura,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Hemolytic Uremic Syndrome (HUS)""]","[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Hemolytic Uremic Syndrome (HUS)""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,450,lupus pneumonitis,,,s2_miss,0,False,False,False,51,5,Neonatal Lupus,s2_miss,0,False,False,False,17,5,Neonatal Lupus,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Neonatal Lupus Syndrome"", ""Congenital Heart Disease""]","[""Neonatal Lupus Syndrome"", ""Congenital Heart Disease""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,451,Spontaneous pneumoperitoneum,,,s3_hit_s4_miss,0,True,True,False,43,5,Idiopathic pneumoperitoneum,s3_hit_s4_miss,1,True,True,False,17,5,Idiopathic pneumoperitoneum,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Recurrent pneumoperitoneum of unclear etiology"", ""Perforated viscus""]","[""Recurrent pneumoperitoneum of unclear etiology"", ""Perforated viscus""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,452,fibroadenoma,,,s2_miss,0,False,False,False,50,5,Leiomyosarcoma,s2_miss,0,False,False,False,20,5,Leiomyoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Leiomyoma"", ""Fibrokeratoma""]","[""Leiomyoma"", ""Fibrokeratoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,453,osteoblastoma,,,s2_miss,0,False,False,False,49,5,Cemento-ossifying fibroma,s2_miss,0,False,False,False,19,5,Cemento-ossifying fibroma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Cemento-ossifying fibroma"", ""Other benign bone tumors""]","[""Cemento-ossifying fibroma"", ""Other benign bone tumors""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,454,Gastrointestinal stromal tumor,,,ok,1,True,True,True,43,5,Gastrointestinal Stromal Tumor (GIST),ok,1,True,True,True,16,5,Gastrointestinal Stromal Tumor (GIST),1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Leiomyoma""]","[""Gastrointestinal Stromal Tumor (GIST)"", ""Leiomyoma""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,455,uterine inversion,,,s2_miss,0,False,False,False,48,5,Vaginal leiomyoma,s2_miss,0,False,False,False,18,5,Aggressive angiomyxoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Vaginal or Cervical Tumor"", ""Uterovaginal Anomaly with Hematocolpos or Hematometra""]","[""Vaginal or Cervical Tumor"", ""Uterovaginal Anomaly with Hematocolpos or Hematometra""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,456,Ureteroarterial fistula,base_win_recall,,s2_miss,0,False,False,False,48,5,Radiation cystitis,s2_miss,0,False,False,False,17,5,Radiation cystitis,1,supervisor_ok,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Radiation-induced ureteral damage"", ""Ureteroileal fistula with recurrent hematuria""]","[""Radiation-induced ureteral damage"", ""Ureteroileal fistula with recurrent hematuria""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,457,Ewing sarcoma,,,s2_miss,0,False,False,False,45,5,Hemangiopericytoma,s2_miss,0,False,False,False,20,5,Hemangiopericytoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hemangiopericytoma"", ""Meningioma""]","[""Hemangiopericytoma"", ""Meningioma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,458,Lymphangioleiomyomatosis,base_win_rank,,s3_hit_s4_miss,0,True,True,False,46,5,Birt-Hogg-Dube syndrome,s3_hit_s4_miss,0,True,True,False,15,5,Birt-Hogg-Dube syndrome,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Lymphangioleiomyomatosis (LAM)"", ""Birt-Hogg-Dube syndrome""]","[""Lymphangioleiomyomatosis (LAM)"", ""Birt-Hogg-Dube syndrome""]",1,gen_ok,False,True,4,12,na,,,,,,,,
