experiment_id,left_arm,right_arm,label,multiplicity_family,scope,endpoint,n,both,left_only,right_only,neither,left_rate_ita,right_rate_ita,delta_right_minus_left,exact_mcnemar_p,paired_bootstrap_delta_ci95,gain_case_keys,loss_case_keys,holm_adjusted_p
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,complete_or_compatible_partial,150,61,39,5,45,0.6666666666666666,0.44,-0.22666666666666666,1.4051624930289108e-07,"[-0.306667, -0.146667]","[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/589"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/81""]",4.2154874790867325e-07
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,legacy_chain,150,0,8,2,140,0.05333333333333334,0.013333333333333334,-0.04,0.109375,"[-0.086667, 0.0]","[""DA_d2_seq100/57"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/330"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/754"", ""DA_d2_seq100/147""]",0.328125
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,legacy_chain,150,0,2,5,143,0.013333333333333334,0.03333333333333333,0.02,0.453125,"[-0.013333, 0.053333]","[""DA_d2_heldout100/330"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_seq100/147"", ""DA_d2_seq100/220""]","[""DA_d2_seq100/57"", ""DA_d2_seq100/95""]",0.90625
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,legacy_chain,150,2,6,3,139,0.05333333333333334,0.03333333333333333,-0.02,0.5078125,"[-0.06, 0.02]","[""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_seq100/220""]","[""DA_d2_heldout100/392"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/754""]",0.90625
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,safe_exact,150,0,1,0,149,0.006666666666666667,0.0,-0.006666666666666667,1.0,"[-0.02, 0.0]",[],"[""DA_d2_heldout200b/508""]",1.0
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,safe_exact,150,0,0,0,150,0.0,0.0,0.0,1.0,"[0.0, 0.0]",[],[],1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,safe_exact,150,0,1,0,149,0.006666666666666667,0.0,-0.006666666666666667,1.0,"[-0.02, 0.0]",[],"[""DA_d2_heldout200b/508""]",1.0
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,task,150,31,30,21,68,0.4066666666666667,0.3466666666666667,-0.06,0.2624375357110438,"[-0.153333, 0.033333]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/281"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/536"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/745"", ""DA_d2_seq100/139"", ""DA_d2_seq100/183"", ""DA_d2_seq100/186"", ""DA_d2_seq100/225"", ""DA_d2_seq100/29"", ""DA_d2_seq100/45"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/76""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/459"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/713"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117"", ""DA_d2_seq100/132"", ""DA_d2_seq100/206"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243""]",0.5248750714220876
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,task,150,33,19,15,83,0.3466666666666667,0.32,-0.02666666666666667,0.6075913612730801,"[-0.1, 0.046667]","[""DA_d2_heldout100/310"", ""DA_d2_heldout100/391"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/713"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/765"", ""DA_d2_seq100/241"", ""DA_d2_seq100/243"", ""DA_d2_seq100/74""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/139"", ""DA_d2_seq100/183"", ""DA_d2_seq100/45"", ""DA_d2_seq100/81""]",0.6075913612730801
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,task,150,30,31,18,71,0.4066666666666667,0.32,-0.08666666666666667,0.08543313315739454,"[-0.173333, 0.0]","[""DA_d2_heldout100/310"", ""DA_d2_heldout100/391"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/536"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/765"", ""DA_d2_seq100/186"", ""DA_d2_seq100/225"", ""DA_d2_seq100/241"", ""DA_d2_seq100/29"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/74"", ""DA_d2_seq100/76""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/459"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117"", ""DA_d2_seq100/132"", ""DA_d2_seq100/206"", ""DA_d2_seq100/214"", ""DA_d2_seq100/81""]",0.2562993994721836
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,clinical_complete,150,23,22,13,92,0.3,0.24,-0.06,0.17546524899080396,"[-0.14, 0.013333]","[""MCR_seq200b/250"", ""MCR_seq200b/263"", ""MCR_seq200b/301"", ""MCR_seq200b/316"", ""MCR_seq200b/329"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/374"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.36623436212539673
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,clinical_complete,150,27,9,9,105,0.24,0.24,0.0,1.0,"[-0.053333, 0.053333]","[""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/263"", ""MCR_seq200b/301"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,clinical_complete,150,27,18,9,96,0.3,0.24,-0.06,0.12207812070846558,"[-0.126667, 0.006667]","[""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/316"", ""MCR_seq200b/320"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.36623436212539673
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,compatible_partial,150,7,11,5,127,0.12,0.08,-0.04,0.210113525390625,"[-0.093333, 0.013333]","[""MCR_seq200b/320"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]","[""MCR_seq200b/263"", ""MCR_seq200b/316"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.630340576171875
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,compatible_partial,150,7,5,6,132,0.08,0.08666666666666667,0.006666666666666667,1.0,"[-0.04, 0.053333]","[""MCR_seq200b/263"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/471"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204""]","[""MCR_seq200b/320"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,compatible_partial,150,10,8,3,129,0.12,0.08666666666666667,-0.03333333333333333,0.2265625,"[-0.08, 0.006667]","[""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/471""]","[""MCR_seq200b/316"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.630340576171875
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,complete_or_compatible_partial,150,35,28,13,74,0.42,0.32,-0.1,0.027533155829587486,"[-0.18, -0.02]","[""MCR_seq200b/250"", ""MCR_seq200b/301"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.08259946748876246
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,complete_or_compatible_partial,150,37,11,12,90,0.32,0.32666666666666666,0.006666666666666667,1.0,"[-0.053333, 0.066667]","[""MCR_seq200b/270"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/301"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,complete_or_compatible_partial,150,38,25,11,76,0.42,0.32666666666666666,-0.09333333333333334,0.028816719655878842,"[-0.166667, -0.013333]","[""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_seq200b/471"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.08259946748876246
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,legacy_chain,150,27,15,8,100,0.28,0.23333333333333334,-0.04666666666666667,0.21003961563110352,"[-0.106667, 0.013333]","[""MCR_seq200b/250"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/90"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/283"", ""MCR_seq200b/332"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/378"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.42007923126220703
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,legacy_chain,150,28,7,6,109,0.23333333333333334,0.22666666666666666,-0.006666666666666667,1.0,"[-0.053333, 0.04]","[""MCR_seq200b/332"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/139""]","[""MCR_seq200b/249"", ""MCR_seq200b/250"", ""MCR_seq200b/329"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/209""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,legacy_chain,150,31,11,3,105,0.28,0.22666666666666666,-0.05333333333333334,0.057373046875,"[-0.1, -0.006667]","[""MCR_seq200b/320"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/249"", ""MCR_seq200b/283"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/378"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.172119140625
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,safe_exact,150,2,1,1,146,0.02,0.02,0.0,1.0,"[-0.02, 0.02]","[""MCR_seq200b/448""]","[""MCR_seq200b/374""]",1.0
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,safe_exact,150,2,1,1,146,0.02,0.02,0.0,1.0,"[-0.02, 0.02]","[""MCR_seq200b/444""]","[""MCR_seq200b/345""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,safe_exact,150,1,2,2,145,0.02,0.02,0.0,1.0,"[-0.026667, 0.026667]","[""MCR_seq200b/444"", ""MCR_seq200b/448""]","[""MCR_seq200b/345"", ""MCR_seq200b/374""]",1.0
E6,raw_vignette,flat_facts,flat_vs_raw,primary,MCR,task,150,16,19,9,106,0.23333333333333334,0.16666666666666666,-0.06666666666666667,0.08715855330228806,"[-0.133333, 0.0]","[""MCR_seq200b/249"", ""MCR_seq200b/301"", ""MCR_seq200b/328"", ""MCR_seq200b/369"", ""MCR_seq200b/448"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/316"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/230""]",0.26147565990686417
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,MCR,task,150,16,9,13,112,0.16666666666666666,0.19333333333333333,0.02666666666666667,0.5234670639038086,"[-0.033333, 0.086667]","[""MCR_seq200b/250"", ""MCR_seq200b/316"", ""MCR_seq200b/324"", ""MCR_seq200b/418"", ""MCR_seq200b/458"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/249"", ""MCR_seq200b/301"", ""MCR_seq200b/322"", ""MCR_seq200b/369"", ""MCR_v1_seq100/24"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/46"", ""MCR_v2_seq100/227""]",0.6149125099182129
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,MCR,task,150,20,15,9,106,0.23333333333333334,0.19333333333333333,-0.04,0.30745625495910645,"[-0.106667, 0.026667]","[""MCR_seq200b/250"", ""MCR_seq200b/324"", ""MCR_seq200b/328"", ""MCR_seq200b/418"", ""MCR_seq200b/448"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/242""]","[""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/322"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/442"", ""MCR_v1_seq100/24"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230""]",0.6149125099182129
E6x,flat_facts_padded,flat_facts_unpadded,unpadded_vs_padded,primary,ALL,clinical_complete,300,44,14,18,224,0.19333333333333333,0.20666666666666667,0.013333333333333334,0.5966148958541453,"[-0.023333, 0.05]","[""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/132"", ""DA_d2_seq100/183"", ""MCR_seq200b/320"", ""MCR_seq200b/418"", ""MCR_seq200b/458"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/103"", ""DA_d2_seq100/21"", ""MCR_seq200b/316"", ""MCR_seq200b/322"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/74""]",0.5966148958541453
E6x,flat_facts_padded,flat_facts_unpadded,unpadded_vs_padded,primary,ALL,compatible_partial,300,39,21,16,224,0.2,0.18333333333333332,-0.016666666666666666,0.5113757815852296,"[-0.056667, 0.023333]","[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/621"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""MCR_seq200b/316"", ""MCR_seq200b/329"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v2_seq100/143""]","[""DA_d2_heldout100/372"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/132"", ""DA_d2_seq100/139"", ""DA_d2_seq100/183"", ""DA_d2_seq100/241"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/320"", ""MCR_seq200b/418"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/117"", ""MCR_v2_seq100/200""]",0.5113757815852296
E6x,flat_facts_padded,flat_facts_unpadded,unpadded_vs_padded,primary,ALL,complete_or_compatible_partial,300,96,22,21,161,0.3933333333333333,0.39,-0.0033333333333333335,1.0,"[-0.046667, 0.04]","[""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/156"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/179"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/139"", ""DA_d2_seq100/21"", ""DA_d2_seq100/241"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/322"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/74"", ""MCR_v2_seq100/200""]",1.0
