case_key,family,anchor_key,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,cache_hit,error
MCR_seq200b/362,MCR,ax_syndrome,role_rotated,True,False,False,6,Tuberculous osteomyelitis,Multidrug-resistant tuberculosis,False,
MCR_seq200b/362,MCR,ax_syndrome,single_anchor,True,False,False,3,Multidrug-resistant tuberculosis,Osteomyelitis,False,
MCR_seq200b/362,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Osteomyelitis,Multidrug-resistant tuberculosis,False,
MCR_seq200b/368,MCR,ax_syndrome,real_views,True,False,False,6,Leukemia Cutis,Cutaneous Lymphoma,False,
MCR_seq200b/368,MCR,ax_syndrome,role_rotated,True,False,False,6,Leukemia Cutis,Cutaneous Lymphoma,False,
MCR_seq200b/368,MCR,ax_syndrome,single_anchor,True,False,False,3,Leukemia Cutis,Cutaneous Lymphoma,False,
MCR_seq200b/368,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Leukemia Cutis,Cutaneous Lymphoma,False,
MCR_seq200b/372,MCR,ax_modality,real_views,True,False,False,5,Lupus miliaris disseminatus faciei,Pyoderma gangrenosum,False,
MCR_seq200b/372,MCR,ax_modality,role_rotated,True,False,False,5,Pyoderma gangrenosum,Lupus miliaris disseminatus faciei,False,
MCR_seq200b/372,MCR,ax_modality,single_anchor,True,False,False,3,Rosacea,Lupus miliaris disseminatus faciei,False,
MCR_seq200b/372,MCR,ax_modality,duplicate_anchor,True,False,False,3,Lupus miliaris disseminatus faciei,Rosacea,False,
MCR_seq200b/373,MCR,ax_syndrome,real_views,True,False,False,6,Conjunctival amyloidosis,Conjunctival lymphoma,False,
MCR_seq200b/373,MCR,ax_syndrome,role_rotated,True,False,False,6,Conjunctival amyloidosis,Conjunctival lymphoma,False,
MCR_seq200b/373,MCR,ax_syndrome,single_anchor,True,False,False,3,Conjunctival amyloidosis,Lymphoid hyperplasia,False,
MCR_seq200b/373,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Conjunctival amyloidosis,Lymphoid hyperplasia,False,
MCR_seq200b/374,MCR,ax_syndrome,real_views,True,False,False,4,Lung cancer,Sarcoidosis,False,
MCR_seq200b/374,MCR,ax_syndrome,role_rotated,True,False,False,4,Lung cancer,Sarcoidosis,False,
MCR_seq200b/374,MCR,ax_syndrome,single_anchor,True,False,False,3,Lung Cancer,Pulmonary Tuberculosis,False,
MCR_seq200b/374,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Lung Cancer,Pulmonary Tuberculosis,False,
MCR_seq200b/375,MCR,ax_mechanism,real_views,True,False,False,6,Progressive Supranuclear Palsy,Normal Pressure Hydrocephalus,False,
MCR_seq200b/375,MCR,ax_mechanism,role_rotated,True,False,False,6,Progressive Supranuclear Palsy,Frontotemporal Dementia,False,
MCR_seq200b/375,MCR,ax_mechanism,single_anchor,True,False,False,4,Progressive Supranuclear Palsy,Frontotemporal Dementia,False,
MCR_seq200b/375,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Progressive Supranuclear Palsy,Frontotemporal Dementia,False,
MCR_seq200b/377,MCR,ax_syndrome,real_views,True,False,False,3,Meningioma,Schwannoma,False,
MCR_seq200b/377,MCR,ax_syndrome,role_rotated,True,False,False,3,Meningioma,Schwannoma,False,
MCR_seq200b/377,MCR,ax_syndrome,single_anchor,True,False,False,3,Meningioma,Schwannoma,False,
MCR_seq200b/377,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Meningioma,Schwannoma,False,
MCR_seq200b/379,MCR,ax_modality,real_views,True,False,False,4,Uterine Fibroid,,False,
MCR_seq200b/379,MCR,ax_modality,role_rotated,True,False,False,4,Uterine Fibroid,Ovarian Tumor,False,
MCR_seq200b/379,MCR,ax_modality,single_anchor,True,False,False,1,Uterine Fibroid,,False,
MCR_seq200b/379,MCR,ax_modality,duplicate_anchor,True,False,False,1,Uterine Fibroid,,False,
MCR_seq200b/383,MCR,ax_syndrome,real_views,True,True,False,5,Idiopathic granulomatous lobular mastitis,Granulomatous lobular mastitis,False,
MCR_seq200b/383,MCR,ax_syndrome,role_rotated,True,True,False,5,Idiopathic granulomatous lobular mastitis,Idiopathic granulomatous mastitis,False,
MCR_seq200b/383,MCR,ax_syndrome,single_anchor,True,True,False,3,Granulomatous lobular mastitis,Idiopathic granulomatous mastitis,False,
MCR_seq200b/383,MCR,ax_syndrome,duplicate_anchor,True,True,False,3,Granulomatous lobular mastitis,Idiopathic granulomatous mastitis,False,
MCR_seq200b/385,MCR,ax_mechanism,real_views,True,False,False,6,Olaparib-induced thrombocytopenia,Thrombocytopenia,False,
MCR_seq200b/385,MCR,ax_mechanism,role_rotated,True,False,False,6,Thrombocytopenia,Olaparib-induced thrombocytopenia,False,
MCR_seq200b/385,MCR,ax_mechanism,single_anchor,True,False,False,3,Olaparib-induced thrombocytopenia,Immune thrombocytopenic purpura,False,
MCR_seq200b/385,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Olaparib-induced thrombocytopenia,Thrombocytopenia,False,
MCR_seq200b/387,MCR,ax_modality,real_views,True,True,False,5,Rhabdomyosarcoma,Langerhans cell histiocytosis,False,
MCR_seq200b/387,MCR,ax_modality,role_rotated,True,True,False,5,Rhabdomyosarcoma,Langerhans cell histiocytosis,False,
MCR_seq200b/387,MCR,ax_modality,single_anchor,True,True,False,3,Rhabdomyosarcoma,Langerhans cell histiocytosis,False,
MCR_seq200b/387,MCR,ax_modality,duplicate_anchor,True,True,False,3,Rhabdomyosarcoma,Langerhans cell histiocytosis,False,
MCR_seq200b/389,MCR,ax_syndrome,real_views,True,False,False,6,Invasive Pulmonary Aspergillosis,Chronic Pulmonary Histoplasmosis,False,
MCR_seq200b/389,MCR,ax_syndrome,role_rotated,True,False,False,6,Invasive Pulmonary Aspergillosis,Invasive aspergillosis,False,
MCR_seq200b/389,MCR,ax_syndrome,single_anchor,True,False,False,2,Invasive Pulmonary Aspergillosis,Chronic Pulmonary Histoplasmosis,False,
MCR_seq200b/389,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Invasive Pulmonary Aspergillosis,Chronic Pulmonary Histoplasmosis,False,
MCR_seq200b/390,MCR,ax_mechanism,real_views,True,False,False,4,Salivary duct carcinoma,Mucoepidermoid carcinoma,False,
MCR_seq200b/390,MCR,ax_mechanism,role_rotated,True,False,False,4,Warthin tumor,Mucoepidermoid carcinoma,False,
MCR_seq200b/390,MCR,ax_mechanism,single_anchor,True,False,False,4,Warthin tumor,Mucoepidermoid carcinoma,False,
MCR_seq200b/390,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Mucoepidermoid carcinoma,Warthin tumor,False,
MCR_seq200b/391,MCR,ax_mechanism,real_views,True,False,False,6,Middle ear cancer,Cholesteatoma,False,
MCR_seq200b/391,MCR,ax_mechanism,role_rotated,True,False,False,6,Middle ear cancer,Cholesteatoma,False,
MCR_seq200b/391,MCR,ax_mechanism,single_anchor,True,False,False,3,Cholesteatoma,Middle ear cancer,False,
MCR_seq200b/391,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Middle ear cancer,Cholesteatoma,False,
MCR_seq200b/402,MCR,ax_syndrome,real_views,True,False,False,6,Lung cancer,Lymphoma,False,
MCR_seq200b/402,MCR,ax_syndrome,role_rotated,True,False,False,6,Lung cancer,Lymphoma,False,
MCR_seq200b/402,MCR,ax_syndrome,single_anchor,True,False,False,3,Lung cancer,Malignant pleural effusion,False,
MCR_seq200b/402,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Lung cancer,Malignant pleural effusion,False,
MCR_seq200b/403,MCR,ax_mechanism,real_views,True,False,False,8,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,False,
MCR_seq200b/403,MCR,ax_mechanism,role_rotated,True,False,False,8,Atrial Fibrillation-Related Embolic Stroke,Acute Ischemic Stroke,False,
MCR_seq200b/403,MCR,ax_mechanism,single_anchor,True,False,False,4,Atrial Fibrillation-Related Embolic Stroke,Severe Aortic Stenosis,False,
MCR_seq200b/403,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Atrial Fibrillation-Related Embolic Stroke,Severe Aortic Stenosis,False,
MCR_seq200b/406,MCR,ax_mechanism,real_views,True,True,True,4,Sturge-Weber syndrome,Ocular melanocytosis,False,
MCR_seq200b/406,MCR,ax_mechanism,role_rotated,True,True,True,4,Sturge-Weber syndrome,Ocular melanocytosis,False,
MCR_seq200b/406,MCR,ax_mechanism,single_anchor,True,True,False,3,Ocular melanosis,Sturge-Weber syndrome,False,
MCR_seq200b/406,MCR,ax_mechanism,duplicate_anchor,True,True,True,3,Sturge-Weber syndrome,Ocular melanosis,False,
MCR_seq200b/407,MCR,ax_modality,real_views,True,True,True,4,Adrenal myelolipoma,Myelolipoma,False,
MCR_seq200b/407,MCR,ax_modality,role_rotated,True,True,True,4,Adrenal myelolipoma,Myelolipoma,False,
MCR_seq200b/407,MCR,ax_modality,single_anchor,True,False,False,1,Myelolipoma,,False,
MCR_seq200b/407,MCR,ax_modality,duplicate_anchor,True,False,False,1,Myelolipoma,,False,
MCR_seq200b/409,MCR,ax_mechanism,real_views,True,False,False,7,Pancreaticopleural fistula,Pulmonary effusion due to pancreaticopleural fistula,False,
MCR_seq200b/409,MCR,ax_mechanism,role_rotated,True,False,False,7,Pancreaticopleural fistula,Pulmonary effusion due to pancreaticopleural fistula,False,
MCR_seq200b/409,MCR,ax_mechanism,single_anchor,True,False,False,4,Pancreaticopleural fistula,Pseudocyst,False,
MCR_seq200b/409,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Pancreaticopleural fistula,Pseudocyst,False,
MCR_seq200b/412,MCR,ax_mechanism,real_views,True,True,True,4,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,False,
MCR_seq200b/412,MCR,ax_mechanism,role_rotated,True,True,True,4,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,False,
MCR_seq200b/412,MCR,ax_mechanism,single_anchor,True,True,True,3,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,False,
MCR_seq200b/412,MCR,ax_mechanism,duplicate_anchor,True,True,True,3,External Cervical Resorption,Asymptomatic Irreversible Pulpitis,False,
MCR_seq200b/413,MCR,ax_syndrome,real_views,True,False,False,3,Mucocele,Inverted Papilloma,False,
MCR_seq200b/413,MCR,ax_syndrome,role_rotated,True,False,False,3,Inverted Papilloma,Mucocele,False,
MCR_seq200b/413,MCR,ax_syndrome,single_anchor,True,False,False,3,Inverted Papilloma,Esthesioneuroblastoma,False,
MCR_seq200b/413,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Mucocele,Inverted Papilloma,False,
MCR_seq200b/414,MCR,ax_syndrome,real_views,True,False,False,3,Mitral Valve Prolapse,Costochondritis,False,
MCR_seq200b/414,MCR,ax_syndrome,role_rotated,True,False,False,3,Mitral Valve Prolapse,Costochondritis,False,
MCR_seq200b/414,MCR,ax_syndrome,single_anchor,True,False,False,3,Costochondritis,Mitral Valve Prolapse,False,
MCR_seq200b/414,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Costochondritis,Mitral Valve Prolapse,False,
MCR_seq200b/418,MCR,ax_mechanism,real_views,True,True,False,6,Cardiac sarcoidosis,Sarcoidosis,False,
MCR_seq200b/418,MCR,ax_mechanism,role_rotated,True,True,False,6,Cardiac sarcoidosis,Sarcoidosis,False,
MCR_seq200b/418,MCR,ax_mechanism,single_anchor,True,False,False,3,Cardiac sarcoidosis,Giant cell myocarditis,False,
MCR_seq200b/418,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Cardiac sarcoidosis,Giant cell myocarditis,False,
MCR_seq200b/419,MCR,ax_modality,real_views,True,False,False,6,Splenic hamartoma,Littoral Cell Angioma,False,
MCR_seq200b/419,MCR,ax_modality,role_rotated,True,False,False,6,Splenic hamartoma,Littoral Cell Angioma,False,
MCR_seq200b/419,MCR,ax_modality,single_anchor,True,False,False,4,Littoral Cell Angioma,Splenic Hamartoma,False,
MCR_seq200b/419,MCR,ax_modality,duplicate_anchor,True,False,False,4,Littoral Cell Angioma,Splenic Hamartoma,False,
MCR_seq200b/420,MCR,ax_modality,real_views,True,False,False,6,Plantar calcaneal enthesophyte,Bone spur,False,
MCR_seq200b/420,MCR,ax_modality,role_rotated,True,False,False,6,Plantar calcaneal enthesophyte,Bone spur,False,
MCR_seq200b/420,MCR,ax_modality,single_anchor,True,False,False,2,Plantar calcaneal enthesophyte,Plantar fascial fibromatosis,False,
MCR_seq200b/420,MCR,ax_modality,duplicate_anchor,True,False,False,2,Plantar calcaneal enthesophyte,Plantar fascial fibromatosis,False,
MCR_seq200b/423,MCR,ax_syndrome,real_views,True,False,False,7,Retroperitoneal sarcoma,Neurogenic tumor,False,
MCR_seq200b/423,MCR,ax_syndrome,role_rotated,True,False,False,7,Retroperitoneal sarcoma,Retroperitoneal lymphoma,False,
MCR_seq200b/423,MCR,ax_syndrome,single_anchor,True,False,False,3,Neurogenic tumor,Retroperitoneal sarcoma,False,
MCR_seq200b/423,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Neurogenic tumor,Retroperitoneal sarcoma,False,
MCR_seq200b/424,MCR,ax_mechanism,real_views,True,True,False,4,Systemic Lupus Erythematosus,Antiphospholipid Syndrome,False,
MCR_seq200b/424,MCR,ax_mechanism,role_rotated,True,True,False,4,Systemic Lupus Erythematosus,Antiphospholipid Syndrome,False,
MCR_seq200b/424,MCR,ax_mechanism,single_anchor,True,True,False,3,Systemic lupus erythematosus,Antiphospholipid syndrome,False,
MCR_seq200b/424,MCR,ax_mechanism,duplicate_anchor,True,True,False,3,Systemic lupus erythematosus,Antiphospholipid syndrome,False,
MCR_seq200b/430,MCR,ax_syndrome,real_views,True,False,False,6,Mitral Isthmus-Dependent Atrial Flutter,Scar-related atrial tachycardia,False,
MCR_seq200b/430,MCR,ax_syndrome,role_rotated,True,False,False,6,Mitral Isthmus Dependent Atrial Flutter,Scar-related atrial tachycardia,False,
MCR_seq200b/430,MCR,ax_syndrome,single_anchor,True,False,False,3,Mitral Isthmus Dependent Atrial Flutter,Epicardial Accessory Pathway,False,
MCR_seq200b/430,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Mitral Isthmus Dependent Atrial Flutter,Epicardial Accessory Pathway,False,
MCR_seq200b/435,MCR,ax_modality,real_views,True,False,False,5,Primary Central Nervous System Lymphoma,Cerebral Toxoplasmosis,False,
MCR_seq200b/435,MCR,ax_modality,role_rotated,True,False,False,5,Primary Central Nervous System Lymphoma,Metastatic Brain Tumor,False,
MCR_seq200b/435,MCR,ax_modality,single_anchor,True,False,False,3,Primary Central Nervous System Lymphoma,Metastatic brain tumor,False,
MCR_seq200b/435,MCR,ax_modality,duplicate_anchor,True,False,False,3,Primary Central Nervous System Lymphoma,Metastatic brain tumor,False,
MCR_seq200b/441,MCR,ax_syndrome,real_views,True,True,True,6,Dengue Encephalitis,Brainstem Encephalitis,False,
MCR_seq200b/441,MCR,ax_syndrome,role_rotated,True,True,True,6,Dengue Encephalitis,Brainstem Encephalitis,False,
MCR_seq200b/441,MCR,ax_syndrome,single_anchor,True,True,True,3,Dengue Encephalitis,Brainstem Encephalitis,False,
MCR_seq200b/441,MCR,ax_syndrome,duplicate_anchor,True,True,True,3,Dengue Encephalitis,Brainstem Encephalitis,False,
MCR_seq200b/442,MCR,ax_modality,real_views,True,False,False,4,steroid-induced rosacea-like dermatitis,perioral dermatitis,False,
MCR_seq200b/442,MCR,ax_modality,role_rotated,True,False,False,4,steroid-induced rosacea-like dermatitis,perioral dermatitis,False,
MCR_seq200b/442,MCR,ax_modality,single_anchor,True,False,False,3,Steroid-Induced Rosacea-like Dermatitis,Perioral Dermatitis,False,
MCR_seq200b/442,MCR,ax_modality,duplicate_anchor,True,False,False,3,Steroid-Induced Rosacea-like Dermatitis,Perioral Dermatitis,False,
MCR_seq200b/443,MCR,ax_syndrome,real_views,True,False,False,2,Malignant Lymphoma,Metastatic Lymph Node,False,
MCR_seq200b/443,MCR,ax_syndrome,role_rotated,True,False,False,2,Malignant Lymphoma,Metastatic Lymph Node,False,
MCR_seq200b/443,MCR,ax_syndrome,single_anchor,True,False,False,2,Malignant Lymphoma,Metastatic Lymph Node,False,
MCR_seq200b/443,MCR,ax_syndrome,duplicate_anchor,True,False,False,2,Malignant Lymphoma,Metastatic Lymph Node,False,
MCR_seq200b/445,MCR,ax_mechanism,real_views,True,False,False,6,Chronic invasive fungal sinusitis,Invasive fungal sinusitis,False,
MCR_seq200b/445,MCR,ax_mechanism,role_rotated,True,False,False,6,Chronic invasive fungal sinusitis,Allergic fungal sinusitis,False,
MCR_seq200b/445,MCR,ax_mechanism,single_anchor,True,False,False,4,Allergic fungal sinusitis,Invasive fungal sinusitis,False,
MCR_seq200b/445,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Allergic fungal sinusitis,Invasive fungal sinusitis,False,
MCR_seq200b/451,MCR,ax_mechanism,real_views,True,False,False,6,Recurrent pneumoperitoneum,Idiopathic pneumoperitoneum,False,
MCR_seq200b/451,MCR,ax_mechanism,role_rotated,True,False,False,6,Recurrent pneumoperitoneum,Idiopathic pneumoperitoneum,False,
MCR_seq200b/451,MCR,ax_mechanism,single_anchor,True,False,False,3,Chronic intestinal pseudo-obstruction,Familial Mediterranean fever,False,
MCR_seq200b/451,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Chronic intestinal pseudo-obstruction,Familial Mediterranean fever,False,
MCR_seq200b/452,MCR,ax_modality,real_views,True,False,False,4,Leiomyoma,Fibroma,False,
MCR_seq200b/452,MCR,ax_modality,role_rotated,True,False,False,4,Leiomyoma,Fibroma,False,
MCR_seq200b/452,MCR,ax_modality,single_anchor,True,False,False,3,Fibroma,Leiomyoma,False,
MCR_seq200b/452,MCR,ax_modality,duplicate_anchor,True,False,False,3,Fibroma,Leiomyoma,False,
MCR_seq200b/454,MCR,ax_modality,real_views,True,False,False,4,Glomus Tumor,Gastrointestinal Stromal Tumor (GIST),False,
MCR_seq200b/454,MCR,ax_modality,role_rotated,True,False,False,4,Glomus Tumor,Gastrointestinal Stromal Tumor (GIST),False,
MCR_seq200b/454,MCR,ax_modality,single_anchor,True,False,False,3,Glomus Tumor,Gastrointestinal Stromal Tumor (GIST),False,
MCR_seq200b/454,MCR,ax_modality,duplicate_anchor,True,False,False,3,Glomus Tumor,Gastrointestinal Stromal Tumor (GIST),False,
MCR_seq200b/455,MCR,ax_syndrome,real_views,True,False,False,9,Uterine leiomyoma with vaginal extension,Vaginal leiomyoma,False,
MCR_seq200b/455,MCR,ax_syndrome,role_rotated,True,False,False,9,Uterine leiomyoma with vaginal extension,Vaginal leiomyoma,False,
MCR_seq200b/455,MCR,ax_syndrome,single_anchor,True,False,False,3,Uterine Fibroids,Cervical Cancer,False,
MCR_seq200b/455,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Uterine Fibroids,Cervical Cancer,False,
MCR_seq200b/458,MCR,ax_syndrome,real_views,True,True,True,2,Lymphangioleiomyomatosis,Birt-Hogg-Dube syndrome,False,
MCR_seq200b/458,MCR,ax_syndrome,role_rotated,True,True,False,2,Birt-Hogg-Dube syndrome,Lymphangioleiomyomatosis,False,
MCR_seq200b/458,MCR,ax_syndrome,single_anchor,True,True,False,2,Birt-Hogg-Dube syndrome,Lymphangioleiomyomatosis,False,
MCR_seq200b/458,MCR,ax_syndrome,duplicate_anchor,True,True,True,2,Lymphangioleiomyomatosis,Birt-Hogg-Dube syndrome,False,
MCR_seq200b/461,MCR,ax_mechanism,real_views,True,False,False,3,Rhabdomyolysis,Sepsis,False,
MCR_seq200b/461,MCR,ax_mechanism,role_rotated,True,False,False,3,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_seq200b/461,MCR,ax_mechanism,single_anchor,True,False,False,3,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_seq200b/461,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Rhabdomyolysis,Acute Kidney Injury,False,
MCR_seq200b/468,MCR,ax_mechanism,real_views,True,False,False,6,Central nervous system vasculitis,Cerebral vasculitis,False,
MCR_seq200b/468,MCR,ax_mechanism,role_rotated,True,False,False,6,Central nervous system vasculitis,Cerebral angiitis,False,
MCR_seq200b/468,MCR,ax_mechanism,single_anchor,True,False,False,3,Cerebral vasculitis,Primary central nervous system vasculitis,False,
MCR_seq200b/468,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Cerebral vasculitis,Primary central nervous system vasculitis,False,
MCR_seq200b/469,MCR,ax_modality,real_views,True,False,False,8,intraocular lymphoma,Lymphoma,False,
MCR_seq200b/469,MCR,ax_modality,role_rotated,True,False,False,8,intraocular lymphoma,Lymphoma,False,
MCR_seq200b/469,MCR,ax_modality,single_anchor,True,False,False,3,intraocular lymphoma,syphilitic uveitis,False,
MCR_seq200b/469,MCR,ax_modality,duplicate_anchor,True,False,False,3,intraocular lymphoma,vogt-koyanagi-harada disease,False,
MCR_seq200b/470,MCR,ax_syndrome,real_views,True,True,False,4,Stargardt disease,Cone-rod dystrophy,False,
MCR_seq200b/470,MCR,ax_syndrome,role_rotated,True,True,True,4,Cone-rod dystrophy,Stargardt disease,False,
MCR_seq200b/470,MCR,ax_syndrome,single_anchor,True,True,False,3,Stargardt disease,Cone-rod dystrophy,False,
MCR_seq200b/470,MCR,ax_syndrome,duplicate_anchor,True,True,False,3,Stargardt disease,Cone-rod dystrophy,False,
